@relation bugset1

@attribute loc numeric
@attribute v(g) numeric
@attribute ev(g) numeric
@attribute iv(g) numeric
@attribute n numeric
@attribute v numeric
@attribute l numeric
@attribute d numeric
@attribute i numeric
@attribute e numeric
@attribute b numeric
@attribute t numeric
@attribute lOCode numeric
@attribute lOComment numeric
@attribute lOBlank numeric
@attribute uniq_Op numeric
@attribute uniq_Opnd numeric
@attribute total_Op numeric
@attribute total_Opnd numeric
@attribute branchCount numeric
@attribute defects {false,true}

@data
21,4,1,4,77,391.73,0.13,7.64,51.3,2991.43,0.13,166.19,0,23,55,12,22,49,28,7,false
20,2,1,2,33,137.61,0.17,6,22.93,825.65,0.05,45.87,16,0,1,9,9,21,12,3,false
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
39,3,1,2,148,803.09,0.07,13.55,59.28,10880.54,0.27,604.47,31,0,6,12,31,78,70,5,false
11,2,1,2,20,71.7,0.17,6,11.95,430.2,0.02,23.9,7,0,2,8,4,14,6,3,false
39,5,1,5,83,425.73,0.12,8.48,50.21,3609.84,0.14,200.55,28,2,5,11,24,46,37,9,true
24,6,1,6,99,503.66,0.09,11.45,43.97,5769.18,0.17,320.51,22,0,0,12,22,57,42,7,false
33,4,1,3,98,485.51,0.09,10.71,45.31,5201.91,0.16,288.99,29,0,2,10,21,53,45,7,true
19,6,4,4,86,421.99,0.06,18,23.44,7595.87,0.14,421.99,12,4,1,15,15,50,36,11,false
8,1,1,1,20,71.7,0.25,4,17.92,286.8,0.02,15.93,6,0,0,6,6,12,8,1,false
11,1,1,1,57,160.02,0.05,20,8,3200.38,0.05,177.8,9,0,0,5,2,41,16,1,false
35,9,5,6,127,656.58,0.05,20,32.83,13131.61,0.22,729.53,18,11,4,15,21,71,56,17,false
38,6,5,6,192,984.82,0.03,30.33,32.47,29872.94,0.33,1659.61,34,0,2,14,21,101,91,11,false
14,2,1,2,32,130.8,0.16,6.22,21.02,813.86,0.04,45.21,10,0,2,8,9,18,14,3,false
143,1,1,1,618,3665.2,0.01,78.82,46.5,288888.69,1.22,16049.37,114,12,14,25,36,391,227,93,false
47,9,1,7,147,816.52,0.04,27.72,29.46,22634.06,0.27,1257.45,33,3,7,22,25,84,63,17,true
11,3,1,2,28,118.94,0.13,7.71,15.42,917.55,0.04,50.98,8,0,1,12,7,19,9,5,false
54,4,1,3,213,1220.05,0.05,20.76,58.78,25324.22,0.41,1406.9,46,1,5,16,37,117,96,7,false
8,1,1,1,26,106.27,0.16,6.43,16.53,683.19,0.04,37.96,5,0,1,10,7,17,9,1,false
17,2,1,2,40,178.38,0.1,10.11,17.64,1803.59,0.06,100.2,9,2,4,13,9,26,14,3,true
14,2,1,2,42,189.99,0.14,7.33,25.91,1393.26,0.06,77.4,14,0,0,11,12,26,16,3,false
5,3,3,1,24,96,0.13,7.5,12.8,720,0.03,40,3,0,0,10,6,15,9,5,false
136,42,32,35,547,3477.58,0.03,33.23,104.67,115545.43,1.16,6419.19,102,7,22,20,62,341,206,83,true
34,5,1,4,79,428.67,0.11,8.84,48.5,3789.18,0.14,210.51,25,1,6,15,28,46,33,6,false
26,2,1,2,85,446.07,0.11,9.46,47.15,4220.54,0.15,234.47,20,0,4,12,26,44,41,3,false
6,1,1,1,33,134.89,0.23,4.36,30.91,588.59,0.04,32.7,6,0,0,6,11,17,16,1,false
94,19,7,7,267,1595.93,0.04,26.56,60.1,42382.92,0.53,2354.61,77,7,9,19,44,144,123,37,true
23,9,9,4,86,437.52,0.07,13.65,32.04,5972.17,0.15,331.79,17,0,4,14,20,47,39,17,false
36,3,1,1,123,650.1,0.06,17.74,36.65,11532.29,0.22,640.68,26,0,7,16,23,72,51,5,false
89,9,1,9,226,1294.51,0.05,21.84,59.28,28269.3,0.43,1570.52,65,7,13,16,37,125,101,17,false
94,11,7,9,275,1662.21,0.03,34.13,48.71,56722.86,0.55,3151.27,77,1,14,26,40,170,105,21,true
38,5,1,4,91,459.04,0.09,11.14,41.2,5115.02,0.15,284.17,31,0,5,12,21,52,39,9,false
37,1,1,1,100,516.99,0.12,8.36,61.84,4322.06,0.17,240.11,27,0,5,11,25,62,38,1,true
7,1,1,1,13,44.97,0.29,3.5,12.85,157.4,0.01,8.74,4,0,1,7,4,9,4,1,true
12,2,1,1,17,62.91,0.18,5.6,11.23,352.28,0.02,19.57,7,0,3,8,5,10,7,3,true
32,2,1,2,92,475.63,0.1,10.25,46.4,4875.24,0.16,270.85,23,2,4,12,24,51,41,3,false
15,2,1,2,37,140.87,0.12,8.67,16.25,1220.89,0.05,67.83,10,1,1,8,6,24,13,3,false
89,8,1,7,195,1151.84,0.05,21.71,53.05,25007.13,0.38,1389.29,61,13,13,22,38,120,75,13,false
25,2,1,2,48,203.9,0.08,13.06,15.61,2663.45,0.07,147.97,17,1,3,11,8,29,19,3,false
16,6,3,2,66,302.61,0.05,18.2,16.63,5507.46,0.1,305.97,13,0,1,14,10,40,26,11,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
54,7,1,7,122,662,0.05,19.08,34.7,12631.04,0.22,701.72,45,0,7,18,25,69,53,13,false
7,1,1,1,45,166.52,0.15,6.86,24.28,1141.85,0.06,63.44,5,0,0,6,7,29,16,1,true
11,2,1,2,20,76.15,0.15,6.67,11.42,507.65,0.03,28.2,7,1,1,8,6,10,10,3,false
11,1,1,1,22,73.08,0.47,2.14,34.11,156.61,0.02,8.7,0,0,0,3,7,12,10,1,false
33,2,1,2,104,533.45,0.09,10.77,49.53,5745.65,0.18,319.2,26,0,5,11,24,57,47,3,false
50,10,5,9,154,845.75,0.06,17.61,48.03,14891.16,0.28,827.29,35,2,3,17,28,96,58,19,true
81,24,18,2,231,1253.47,0.02,49.24,25.46,61718.34,0.42,3428.8,77,0,2,22,21,137,94,47,true
45,11,1,11,195,1089.07,0.05,19.76,55.1,21525.1,0.36,1195.84,31,1,11,14,34,99,96,21,true
30,2,1,2,68,326.9,0.13,7.58,43.13,2477.56,0.11,137.64,18,6,4,9,19,36,32,3,false
20,2,1,2,77,377.83,0.07,14.44,26.17,5454.93,0.13,303.05,18,0,2,14,16,44,33,3,false
75,17,9,11,471,3235.94,0.03,38.3,84.48,123948.13,1.08,6886.01,25,15,77,33,84,276,195,33,false
40,4,1,3,137,743.4,0.06,15.41,48.25,11453.84,0.25,636.32,33,0,5,16,27,85,52,7,true
65,9,7,5,184,992.19,0.03,31.5,31.5,31253.87,0.33,1736.33,56,2,5,18,24,100,84,17,true
22,3,1,2,73,325.54,0.06,16.2,20.09,5273.72,0.11,292.98,16,1,1,12,10,46,27,5,true
9,2,1,1,17,58.81,0.15,6.67,8.82,392.07,0.02,21.78,7,0,0,8,3,12,5,3,false
54,7,4,5,137,738.75,0.04,24.37,30.31,18002.96,0.25,1000.16,44,1,4,19,23,78,59,13,false
8,1,1,1,13,43.19,0.5,2,21.59,86.37,0.01,4.8,2,0,0,9,9,20,13,1,false
76,14,1,8,213,1202.14,0.02,42.79,28.09,51441.63,0.4,2857.87,58,0,16,26,24,134,79,23,false
169,21,1,13,534,3413.5,0.02,50.5,67.59,172381.62,1.14,9576.76,139,2,24,28,56,332,202,37,true
89,17,14,10,340,2062.46,0.03,28.99,71.15,59789.22,0.69,3321.62,70,7,10,21,46,213,127,33,false
221,19,16,14,948,6489.52,0.02,65.2,99.53,423109.63,2.16,23506.09,120,42,31,27,88,523,425,35,false
10,1,1,1,19,74.23,0.22,4.57,16.23,339.34,0.02,18.85,5,0,3,8,7,11,8,1,false
31,4,1,1,87,387.97,0.04,23.63,16.42,9165.8,0.13,509.21,21,1,3,14,8,60,27,7,false
15,3,1,1,67,314.93,0.15,6.89,45.72,2169.51,0.1,120.53,11,0,2,8,18,36,31,5,false
59,12,1,12,156,806.51,0.07,14.96,53.91,12065.36,0.27,670.3,53,0,2,11,25,88,68,23,false
23,5,1,1,37,144.55,0.25,4,36.14,578.22,0.05,32.11,17,4,0,5,10,21,16,9,false
26,5,1,3,60,288.44,0.06,17.33,16.64,4999.65,0.1,277.76,20,0,1,16,12,34,26,9,false
24,7,1,3,45,203.56,0.08,12.35,16.48,2513.97,0.07,139.66,19,0,3,13,10,26,19,13,false
150,27,22,18,438,2799.84,0.02,46.67,60,130658.97,0.93,7258.83,113,6,24,30,54,270,168,53,true
18,1,1,1,36,147.15,0.1,10,14.71,1471.49,0.05,81.75,9,2,5,10,7,22,14,1,false
40,10,9,9,124,680.99,0.04,22.75,29.93,15492.52,0.23,860.7,34,0,2,21,24,72,52,19,false
2,1,1,1,20,78.14,0.29,3.5,22.33,273.48,0.03,15.19,0,0,0,7,8,12,8,1,false
72,11,7,9,154,850.63,0.04,26.13,32.56,22222.67,0.28,1234.59,60,2,5,22,24,97,57,21,true
9,2,1,2,24,93.77,0.19,5.14,18.23,482.22,0.03,26.79,7,0,0,8,7,15,9,3,false
139,7,1,4,743,4538.63,0.01,74.5,60.92,338128.21,1.51,18784.9,101,9,22,23,46,445,298,13,false
18,4,1,2,41,180.09,0.14,7.33,24.56,1320.62,0.06,73.37,16,0,0,12,9,30,11,5,false
34,16,16,2,134,670,0.04,28.5,23.51,19095,0.22,1060.83,29,0,3,19,13,96,39,31,true
17,2,1,2,44,206.82,0.13,7.7,26.86,1592.51,0.07,88.47,11,0,3,11,15,23,21,3,false
9,2,1,1,27,110.36,0.12,8.25,13.38,910.48,0.04,50.58,3,3,1,11,6,18,9,3,false
88,15,1,14,255,1446.47,0.04,23.54,61.44,34054,0.48,1891.89,78,0,6,16,35,152,103,29,false
49,6,3,5,137,760.98,0.04,23.76,32.03,18080.85,0.25,1004.49,38,0,9,22,25,83,54,11,true
14,3,3,3,40,169.92,0.11,8.94,19.01,1518.63,0.06,84.37,10,0,1,11,8,27,13,5,true
72,11,4,7,152,773.29,0.04,23.8,32.49,18404.41,0.26,1022.47,57,6,7,14,20,84,68,21,false
50,4,3,3,143,761.04,0.07,13.5,56.37,10273.98,0.25,570.78,43,0,5,12,28,80,63,7,false
194,28,15,14,520,3439.65,0.03,39.9,86.2,137251.55,1.15,7625.09,134,23,30,26,72,299,221,55,true
93,17,7,6,407,2692.19,0.02,48.06,56.02,129374.54,0.9,7187.47,13,55,24,35,63,234,173,33,false
18,4,3,2,39,162.63,0.06,18,9.03,2927.29,0.05,162.63,13,0,3,12,6,21,18,7,false
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
7,1,1,1,21,63,0.25,4,15.75,252,0.02,14,5,0,0,4,4,13,8,1,false
12,4,4,2,40,172.88,0.05,18.67,9.26,3227.04,0.06,179.28,9,0,1,14,6,24,16,7,false
214,13,1,10,485,3039.39,0.02,47.92,63.42,145652.41,1.01,8091.8,126,65,19,26,51,297,188,19,true
35,4,1,2,71,355,0.09,10.95,32.43,3886.32,0.12,215.91,25,3,4,13,19,39,32,7,false
170,19,1,7,1264,8245.78,0.01,100.4,82.13,827903.14,2.75,45994.62,146,9,9,30,62,851,415,28,true
15,3,1,2,44,199.04,0.16,6.43,30.96,1279.52,0.07,71.08,10,0,3,9,14,24,20,5,false
89,14,4,12,241,1386.93,0.02,53.31,26.02,73933.93,0.46,4107.43,56,12,8,28,26,142,99,25,false
33,10,9,1,85,425,0.06,16.5,25.76,7012.5,0.14,389.58,26,1,3,17,16,61,33,19,false
59,1,1,1,265,1471.97,0.04,24.77,59.42,36466.77,0.49,2025.93,37,5,14,16,31,169,96,1,true
11,1,1,1,34,132.83,0.13,7.5,17.71,996.26,0.04,55.35,7,0,2,9,6,24,10,1,false
32,7,7,7,94,456.65,0.06,17.27,26.45,7884.83,0.15,438.05,23,4,3,14,15,57,37,13,false
23,3,1,2,53,236.35,0.09,11.56,20.45,2731.15,0.08,151.73,15,2,4,13,9,37,16,5,false
2,2,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,0,0,0,5,3,5,3,3,false
18,3,1,3,41,182.84,0.16,6.25,29.25,1142.73,0.06,63.48,15,0,1,10,12,26,15,5,false
19,2,1,2,43,194.51,0.18,5.6,34.73,1089.27,0.06,60.52,12,1,4,8,15,22,21,3,true
27,6,1,6,98,471.12,0.08,13.33,35.33,6281.61,0.16,348.98,24,0,1,10,18,50,48,11,false
46,3,1,3,134,760.1,0.09,11.54,65.86,8772.02,0.25,487.33,39,0,5,14,37,73,61,5,false
32,6,5,4,85,435.99,0.06,16.05,27.16,7000.05,0.15,388.89,22,0,5,17,18,51,34,11,false
284,33,10,24,448,3150.97,0.06,17.89,176.14,56367.41,1.05,3131.52,165,66,51,23,108,280,168,65,true
7,2,1,2,13,44.97,0.29,3.5,12.85,157.4,0.01,8.74,5,0,0,7,4,9,4,3,false
15,1,1,1,41,164,0.24,4.09,40.09,670.91,0.05,37.27,9,0,4,5,11,23,18,1,false
12,3,3,1,39,162.63,0.07,14,11.62,2276.78,0.05,126.49,8,0,2,12,6,25,14,5,false
5,2,1,1,20,76.15,0.14,7.2,10.58,548.26,0.03,30.46,5,0,0,9,5,12,8,3,false
28,4,1,4,72,342.35,0.08,13.2,25.94,4519.05,0.11,251.06,24,0,2,12,15,39,33,7,false
20,5,1,3,66,313.82,0.06,18.13,17.31,5688.03,0.1,316,15,0,3,15,12,37,29,9,false
140,20,1,2,259,1608.25,0.04,27.27,58.97,43861.32,0.54,2436.74,113,1,23,30,44,179,80,21,false
12,2,1,2,57,264.7,0.09,11.38,23.27,3010.96,0.09,167.28,9,0,1,13,12,36,21,3,false
69,6,1,5,168,957.67,0.06,17.33,55.25,16599.68,0.32,922.2,41,12,10,16,36,90,78,11,false
287,15,13,12,591,3767.65,0.02,48.81,77.18,183912.32,1.26,10217.35,145,112,27,24,59,351,240,29,false
28,4,1,4,73,374.44,0.13,7.56,49.51,2831.68,0.12,157.32,24,0,2,11,24,40,33,7,false
18,5,1,3,38,169.46,0.14,7.08,23.92,1200.33,0.06,66.69,13,0,3,10,12,21,17,9,false
436,64,13,57,956,7432.7,0.01,71.42,104.06,530873.29,2.48,29492.96,320,21,93,61,158,589,370,99,true
11,1,1,1,14,51.81,0.25,4,12.95,207.22,0.02,11.51,6,0,1,8,5,9,5,1,true
10,2,1,2,20,71.7,0.14,7,10.24,501.89,0.02,27.88,7,0,1,7,5,10,10,3,true
7,1,1,1,16,44.92,0.25,4,11.23,179.67,0.01,9.98,4,1,0,4,3,10,6,1,false
16,5,3,3,73,350.94,0.05,18.46,19.01,6478.84,0.12,359.94,11,0,3,15,13,41,32,9,false
47,8,7,6,140,739.96,0.04,24,30.83,17758.95,0.25,986.61,34,1,10,18,21,84,56,15,true
64,6,1,6,185,977.8,0.05,19.32,50.61,18891.08,0.33,1049.5,49,7,5,14,25,116,69,11,false
62,29,29,11,268,1504.74,0.02,49.48,30.41,74453.39,0.5,4136.3,49,0,5,25,24,173,95,57,false
69,5,1,4,265,1595.93,0.04,25.4,62.83,40540.03,0.53,2252.22,61,0,6,19,46,142,123,9,false
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
152,8,3,8,948,6026.96,0.01,72.15,83.53,434839.83,2,24157.77,114,17,18,25,57,619,329,14,false
12,3,3,2,36,158.12,0.12,8.67,18.25,1370.4,0.05,76.13,8,0,2,12,9,23,13,5,false
19,3,1,2,53,252.01,0.08,12.38,20.35,3121.04,0.08,173.39,13,0,4,14,13,30,23,5,false
30,3,1,3,77,361.93,0.08,12.43,29.12,4498.32,0.12,249.91,26,0,2,12,14,48,29,5,true
94,14,8,13,212,1320.51,0.09,11.5,114.83,15185.86,0.44,843.66,62,12,16,15,60,120,92,27,true
19,3,3,1,42,201.91,0.11,9.5,21.25,1918.13,0.07,106.56,13,0,4,14,14,23,19,5,false
7,2,1,2,9,27,0.4,2.5,10.8,67.5,0.01,3.75,4,0,1,5,3,6,3,3,false
14,1,1,1,80,380.39,0.11,9.5,40.04,3613.71,0.13,200.76,3,12,7,9,18,42,38,1,false
17,2,1,2,33,134.89,0.19,5.25,25.69,708.15,0.04,39.34,11,0,4,7,10,18,15,3,false
4,1,1,1,19,72.34,0.4,2.5,28.94,180.85,0.02,10.05,2,0,0,5,9,10,9,1,false
8,2,1,2,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,5,0,1,5,4,6,4,3,false
11,4,1,3,32,135.93,0.13,7.78,17.48,1057.26,0.05,58.74,8,0,1,10,9,18,14,7,false
13,2,1,2,25,92.51,0.16,6.4,14.45,592.07,0.03,32.89,8,0,1,8,5,17,8,3,false
38,8,8,5,191,1123.58,0.04,28.27,39.75,31758.83,0.37,1764.38,26,1,8,27,32,124,67,15,true
242,1,1,1,1217,8120.34,0.02,43.99,184.6,357202.76,2.71,19844.6,231,0,9,14,88,664,553,1,false
40,5,3,4,95,470.65,0.07,13.72,34.3,6458.35,0.16,358.8,35,0,3,13,18,57,38,9,true
21,4,1,4,63,306.05,0.11,9.18,33.35,2808.48,0.1,156.03,18,0,1,12,17,37,26,7,false
197,8,1,5,624,4090.06,0.02,54.49,75.07,222848.31,1.36,12380.46,89,82,25,26,68,339,285,15,true
20,7,7,2,103,472.25,0.05,19.46,24.27,9190.73,0.16,510.6,20,0,0,11,13,57,46,13,true
12,3,1,3,33,122.11,0.16,6.43,19,785.02,0.04,43.61,10,0,0,6,7,18,15,5,false
31,1,1,1,97,471.22,0.17,6,78.54,2827.34,0.16,157.07,20,1,8,6,23,51,46,1,false
85,11,10,8,332,1910.62,0.03,39.12,48.84,74739.06,0.64,4152.17,78,0,5,20,34,199,133,21,true
86,8,6,4,133,697.97,0.03,28.89,24.16,20163.7,0.23,1120.21,39,15,27,20,18,81,52,15,false
11,2,1,2,33,128.93,0.13,7.43,17.36,957.75,0.04,53.21,8,0,1,8,7,20,13,3,false
51,7,6,4,141,791.67,0.06,17.42,45.45,13788.32,0.26,766.02,32,10,7,19,30,86,55,13,true
11,5,3,3,40,163.5,0.07,14.4,11.35,2354.38,0.05,130.8,9,0,0,12,5,28,12,9,false
59,7,3,4,211,1144.94,0.04,27.13,42.19,31067.56,0.38,1725.98,47,0,9,17,26,128,83,13,true
3,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,0,0,2,4,3,4,3,1,false
58,7,1,2,175,890.31,0.03,39.27,22.67,34959.35,0.3,1942.19,44,3,8,19,15,113,62,13,false
136,19,9,11,516,3442.97,0.02,40.2,85.65,138398.39,1.15,7688.8,123,2,9,26,76,283,235,37,false
48,12,10,1,151,803.61,0.03,36.47,22.03,29310.66,0.27,1628.37,36,4,6,21,19,85,66,23,false
17,3,3,2,29,125.34,0.11,9,13.93,1128.02,0.04,62.67,12,0,3,12,8,17,12,5,false
15,4,1,3,65,312.48,0.08,13,24.04,4062.21,0.1,225.68,13,0,0,14,14,39,26,7,false
18,1,1,1,41,185.47,0.67,1.5,123.64,278.2,0.06,15.46,11,0,1,3,20,21,20,1,false
15,4,3,1,42,192.57,0.05,19.43,9.91,3741.33,0.06,207.85,11,0,2,17,7,26,16,7,false
14,1,1,1,40,169.92,0.24,4.15,40.91,705.81,0.06,39.21,9,0,3,6,13,22,18,1,false
45,3,1,3,76,376.52,0.1,10.47,35.95,3942.99,0.13,219.05,25,6,8,13,18,47,29,5,false
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
10,3,3,1,27,114.69,0.11,8.94,12.83,1025.07,0.04,56.95,6,0,2,11,8,14,13,5,false
33,4,4,3,88,458.43,0.07,14.1,32.52,6461.71,0.15,358.98,27,0,4,17,21,54,37,7,false
7,2,1,2,14,50.19,0.24,4.2,11.95,210.8,0.02,11.71,7,0,0,7,5,8,6,3,true
52,9,1,6,125,669.69,0.04,24.89,26.9,16671.86,0.22,926.21,42,0,8,22,19,82,43,15,true
21,3,1,2,61,299.32,0.06,15.43,19.4,4618.09,0.1,256.56,16,0,5,16,14,34,27,5,false
28,3,1,3,70,350,0.11,9.24,37.89,3232.89,0.12,179.61,20,0,5,13,19,43,27,5,true
15,3,1,2,49,211.77,0.12,8.5,24.91,1800.08,0.07,100,10,0,3,10,10,32,17,5,false
16,3,3,2,40,185.75,0.13,7.64,24.32,1418.49,0.06,78.8,0,5,0,14,11,28,12,5,false
23,3,1,3,42,171.67,0.1,10.08,17.03,1731.04,0.06,96.17,20,0,1,11,6,31,11,5,false
9,3,3,3,38,169.46,0.18,5.54,30.6,938.54,0.06,52.14,6,0,1,9,13,22,16,5,false
21,2,1,2,84,420,0.09,11.29,37.2,4741.58,0.14,263.42,13,1,5,13,19,51,33,3,false
17,4,4,1,34,141.78,0.08,13,10.91,1843.11,0.05,102.39,11,1,2,12,6,21,13,7,false
6,1,1,1,27,105.49,0.16,6.29,16.78,663.06,0.04,36.84,4,0,0,8,7,16,11,1,false
119,12,1,5,398,2537.27,0.03,29.05,87.35,73701.53,0.85,4094.53,84,10,23,20,63,215,183,23,true
6,1,1,1,43,179.31,0.26,3.85,46.62,689.64,0.06,38.31,4,0,0,5,13,23,20,1,false
15,2,1,1,30,114.22,0.15,6.5,17.57,742.43,0.04,41.25,12,0,1,7,7,17,13,3,false
33,1,1,1,92,410.27,0.09,11.67,35.17,4786.46,0.14,265.91,23,3,5,10,12,64,28,1,false
10,1,1,1,17,58.81,0.34,2.92,20.16,171.53,0.02,9.53,5,0,2,5,6,10,7,1,false
68,5,1,5,168,861.72,0.03,31.64,27.24,27263.85,0.29,1514.66,46,5,13,17,18,101,67,9,false
4,2,1,1,13,44.97,0.4,2.5,17.99,112.43,0.01,6.25,2,0,0,5,6,7,6,3,false
7,1,1,1,15,45,0.5,2,22.5,90,0.02,5,5,0,0,4,4,11,4,1,true
3,1,1,1,8,18.58,0.17,6,3.1,111.45,0.01,6.19,1,0,0,4,1,5,3,1,false
35,9,6,6,90,445.88,0.04,22.85,19.52,10186.59,0.15,565.92,20,4,6,18,13,57,33,17,false
22,4,1,3,74,343.65,0.06,16.14,21.27,5551.19,0.11,308.4,17,0,3,12,13,39,35,7,false
26,1,1,1,68,336.89,0.2,4.96,67.94,1670.39,0.11,92.8,13,7,3,7,24,34,34,1,false
23,2,1,1,43,185.84,0.07,13.93,13.34,2588.53,0.06,143.81,11,6,3,13,7,28,15,3,false
59,9,1,2,85,417.09,0.07,15,27.81,6256.29,0.14,347.57,47,0,9,15,15,55,30,14,false
32,3,3,2,167,947.3,0.06,15.63,60.63,14801.48,0.32,822.3,23,0,7,15,36,92,75,5,false
21,2,1,2,69,341.84,0.07,13.87,24.65,4740.18,0.11,263.34,17,0,4,16,15,43,26,3,false
41,1,1,1,120,605.33,0.06,15.84,38.21,9589.66,0.2,532.76,23,6,8,14,19,77,43,1,false
30,8,8,1,115,520.21,0.02,45.71,11.38,23781.01,0.17,1321.17,22,1,4,16,7,75,40,15,false
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12,3,1,3,46,202.05,0.12,8.18,24.69,1653.11,0.07,91.84,10,0,0,10,11,28,18,5,false
17,3,1,3,34,146.95,0.14,7,20.99,1028.61,0.05,57.15,11,1,3,10,10,20,14,5,false
29,3,3,2,52,238.42,0.14,6.9,34.55,1645.08,0.08,91.39,13,9,5,9,15,29,23,5,true
41,3,1,3,76,372.92,0.11,9.33,39.96,3480.62,0.12,193.37,25,7,6,12,18,48,28,5,true
14,3,1,2,28,116.76,0.11,9.43,12.38,1100.86,0.04,61.16,10,0,2,11,7,16,12,5,false
6,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0,0,0,5,2,5,2,1,false
156,22,15,16,458,2768.33,0.02,59.8,46.29,165546.28,0.92,9197.02,114,12,25,26,40,274,184,42,true
6,1,1,1,17,64.73,0.25,4,16.18,258.89,0.02,14.38,4,0,0,8,6,11,6,1,false
7,1,1,1,17,51,0.42,2.4,21.25,122.4,0.02,6.8,5,0,0,3,5,9,8,1,false
34,5,3,5,115,575,0.07,14.71,39.09,8458.55,0.19,469.92,28,0,2,13,19,72,43,9,false
621,25,1,24,2049,15997.27,0.01,106.91,149.63,1710253.62,5.33,95014.09,384,120,102,48,176,1265,784,36,true
104,17,5,11,356,2159.53,0.04,22.27,96.95,48102.42,0.72,2672.36,86,5,11,16,51,214,142,33,true
80,11,1,11,274,1637.77,0.03,28.71,57.05,47016.12,0.55,2612.01,66,2,10,22,41,167,107,21,true
6,1,1,1,15,49.83,0.43,2.33,21.36,116.27,0.02,6.46,4,0,0,4,6,8,7,1,false
53,2,1,2,279,1763.82,0.07,15,117.59,26457.27,0.59,1469.85,44,0,7,16,64,159,120,3,true
13,2,1,2,22,83.76,0.21,4.67,17.95,390.89,0.03,21.72,8,3,0,8,6,15,7,3,false
8,2,1,2,18,68.53,0.2,5,13.71,342.66,0.02,19.04,5,0,1,7,7,8,10,3,false
14,1,1,1,79,329.42,0.06,16.88,19.52,5559.03,0.11,308.84,8,0,4,10,8,52,27,1,false
106,19,19,17,423,2508.7,0.02,43.84,57.23,109975.22,0.84,6109.73,74,5,17,21,40,256,167,37,false
10,4,3,2,19,76,0.22,4.5,16.89,342,0.03,19,7,0,1,9,7,12,7,7,false
42,5,1,2,61,293.25,0.1,10.5,27.93,3079.11,0.1,171.06,33,0,7,14,14,40,21,6,false
27,2,1,2,39,171.3,0.22,4.5,38.07,770.85,0.06,42.83,18,4,3,7,14,21,18,3,true
16,3,1,3,33,134.89,0.09,10.71,12.59,1445.21,0.04,80.29,13,0,1,10,7,18,15,5,false
9,1,1,1,27,108,0.28,3.6,30,388.8,0.04,21.6,4,1,1,6,10,15,12,1,false
11,1,1,1,53,216.64,0.15,6.82,31.77,1477.06,0.07,82.06,8,0,1,6,11,28,25,1,false
10,2,1,2,23,82.45,0.2,5,16.49,412.27,0.03,22.9,7,0,1,6,6,13,10,3,true
54,6,1,4,126,675.05,0.04,28.1,24.03,18965.73,0.23,1053.65,38,5,9,20,21,67,59,10,false
88,15,8,12,308,1848,0.03,37.3,49.54,68939.41,0.62,3829.97,65,7,14,23,41,175,133,29,false
52,10,6,10,174,955.58,0.06,17.66,54.12,16870.97,0.32,937.28,46,1,3,16,29,110,64,19,false
18,4,1,1,35,145.95,0.2,5,29.19,729.74,0.05,40.54,16,0,0,10,8,27,8,5,false
11,1,1,1,32,133.44,0.29,3.5,38.13,467.03,0.04,25.95,4,4,1,6,12,18,14,1,false
9,2,1,2,29,113.3,0.18,5.69,19.92,644.39,0.04,35.8,7,0,0,7,8,16,13,3,true
16,4,1,2,39,171.3,0.09,11.33,15.11,1941.4,0.06,107.86,12,0,1,12,9,22,17,7,false
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
24,3,1,3,58,262.37,0.14,7.07,37.1,1855.31,0.09,103.07,16,1,1,9,14,36,22,5,false
7,2,1,1,15,53.77,0.2,5,10.75,268.87,0.02,14.94,5,0,0,8,4,10,5,3,false
7,1,1,1,16,41.36,0.17,6,6.89,248.16,0.01,13.79,4,0,0,4,2,10,6,1,false
48,4,1,4,138,753.4,0.05,19.38,38.87,14604.4,0.25,811.36,39,0,7,18,26,82,56,7,true
15,2,1,2,27,108,0.18,5.5,19.64,594,0.04,33,6,4,3,8,8,16,11,3,false
