@relation bugset2

@attribute loc numeric
@attribute v(g) numeric
@attribute ev(g) numeric
@attribute iv(g) numeric
@attribute n numeric
@attribute v numeric
@attribute l numeric
@attribute d numeric
@attribute i numeric
@attribute e numeric
@attribute b numeric
@attribute t numeric
@attribute lOCode numeric
@attribute lOComment numeric
@attribute lOBlank numeric
@attribute uniq_Op numeric
@attribute uniq_Opnd numeric
@attribute total_Op numeric
@attribute total_Opnd numeric
@attribute branchCount numeric
@attribute defects {false,true}

@data
160,18,8,6,216,1149.54,0.02,51.33,22.39,59009.54,0.38,3278.31,64,18,73,22,18,132,84,35,true
23,8,7,8,60,302.66,0.11,8.75,34.59,2648.31,0.1,147.13,14,0,4,15,18,39,21,15,false
39,5,4,3,84,394.84,0.09,10.59,37.29,4180.63,0.13,232.26,24,7,5,9,17,44,40,9,true
18,2,1,1,29,118.54,0.15,6.75,17.56,800.12,0.04,44.45,10,0,4,9,8,17,12,3,false
27,8,4,6,93,484.48,0.07,13.74,35.27,6655.21,0.16,369.73,14,22,9,18,19,64,29,15,false
3,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,0,0,0,4,1,4,1,1,false
74,8,3,3,208,1148.9,0.02,47.45,24.21,54520.57,0.38,3028.92,49,19,4,24,22,121,87,15,true
6,1,1,1,28,116.76,0.31,3.25,35.93,379.46,0.04,21.08,4,0,0,6,12,15,13,1,false
12,2,1,1,30,125.1,0.15,6.5,19.25,813.14,0.04,45.17,8,0,2,9,9,17,13,3,false
87,13,7,3,182,993.62,0.02,42.71,23.26,42441.62,0.33,2357.87,52,25,8,23,21,104,78,25,false
20,2,1,2,57,261.33,0.12,8.46,30.89,2211.36,0.09,122.85,13,0,5,11,13,37,20,3,false
136,10,3,7,307,1813.42,0.03,34.5,52.56,62562.83,0.6,3475.71,77,27,25,20,40,169,138,19,true
27,2,1,2,105,534.18,0.09,11.73,45.55,6264.52,0.18,348.03,17,3,5,12,22,62,43,3,false
17,2,1,2,24,91.38,0.17,6,15.23,548.26,0.03,30.46,12,0,3,8,6,15,9,3,false
163,10,1,9,571,3697.64,0.02,41.47,89.16,153340.17,1.23,8518.9,116,19,24,23,66,333,238,19,false
134,15,8,14,303,1804.12,0.03,30.22,59.7,54519.67,0.6,3028.87,90,11,28,21,41,185,118,29,true
126,17,1,13,529,3499.18,0.02,50.74,68.97,177532,1.17,9862.89,118,0,6,30,68,299,230,28,false
92,8,1,7,176,1031,0.07,13.43,76.77,13846.63,0.34,769.26,62,13,15,15,43,99,77,15,true
13,4,3,3,41,185.47,0.11,8.73,21.25,1618.61,0.06,89.92,6,5,0,12,11,25,16,7,false
33,4,1,2,105,529.66,0.07,14.29,37.08,7566.59,0.18,420.37,28,0,5,12,21,55,50,7,false
8,1,1,1,33,134.89,0.19,5.33,25.29,719.39,0.04,39.97,6,0,0,8,9,21,12,1,false
16,3,1,3,32,125.02,0.1,9.75,12.82,1218.95,0.04,67.72,14,0,0,9,6,19,13,5,false
18,3,1,2,32,133.44,0.13,7.5,17.79,1000.78,0.04,55.6,14,0,2,9,9,17,15,5,false
25,3,1,3,51,236.84,0.1,9.75,24.29,2309.16,0.08,128.28,17,0,6,13,12,33,18,5,false
22,2,1,1,34,157.89,0.12,8.27,19.09,1306.19,0.05,72.57,18,0,2,14,11,21,13,3,true
26,3,1,3,79,387.64,0.08,13.13,29.53,5087.83,0.13,282.66,21,0,3,14,16,49,30,5,false
82,3,1,2,258,1484.76,0.07,14.97,99.21,22219.62,0.49,1234.42,65,0,15,11,43,141,117,5,false
53,6,6,4,137,738.75,0.04,23.5,31.44,17360.57,0.25,964.48,31,10,9,21,21,90,47,11,false
15,3,1,2,48,220.08,0.1,10.05,21.91,2210.79,0.07,122.82,11,0,2,13,11,31,17,5,true
19,3,1,2,47,220.92,0.12,8.14,27.13,1798.93,0.07,99.94,14,2,1,12,14,28,19,5,false
17,1,1,1,55,233.64,0.17,6,38.94,1401.82,0.08,77.88,14,0,1,6,13,29,26,1,false
420,36,13,19,1188,8644.04,0.01,85.42,101.19,738409.04,2.88,41022.72,242,94,72,43,112,743,445,61,false
41,6,1,5,169,985.76,0.06,17.21,57.28,16963.26,0.33,942.4,3,47,40,21,36,110,59,11,false
15,5,1,2,56,224,0.06,17.5,12.8,3920,0.07,217.78,11,0,1,10,6,35,21,9,false
68,9,9,8,208,1185.69,0.03,31.5,37.64,37349.28,0.4,2074.96,46,14,6,21,31,115,93,17,false
27,1,1,1,37,151.24,0.23,4.36,34.66,659.94,0.05,36.66,10,10,5,6,11,21,16,1,false
10,1,1,1,5,11.61,2,0.5,23.22,5.8,0,0.32,6,0,0,1,4,1,4,1,false
11,3,1,3,36,152.93,0.09,11.69,13.08,1787.32,0.05,99.3,8,0,1,11,8,19,17,5,false
12,2,1,2,21,82.04,0.13,7.5,10.94,615.34,0.03,34.19,7,3,0,9,6,11,10,3,false
142,5,1,5,338,2160.6,0.06,15.5,139.39,33489.35,0.72,1860.52,111,0,29,14,70,183,155,9,false
21,2,1,2,40,180.94,0.17,5.79,31.27,1046.88,0.06,58.16,11,4,4,9,14,22,18,3,false
38,7,1,7,119,583.92,0.06,16,36.49,9342.72,0.19,519.03,30,0,6,12,18,71,48,13,true
55,5,1,5,118,605.26,0.1,10.08,60.03,6102.99,0.2,339.06,48,0,0,11,24,74,44,8,true
6,1,1,1,17,60.94,0.35,2.86,21.33,174.13,0.02,9.67,5,1,0,5,7,9,8,1,false
28,2,1,2,64,300.83,0.12,8.57,35.1,2578.53,0.1,143.25,24,0,2,12,14,44,20,5,false
28,6,3,3,76,376.52,0.05,20.77,18.13,7820.01,0.13,434.44,22,0,3,18,13,46,30,11,true
26,6,6,5,62,294.8,0.07,13.46,21.9,3969.31,0.1,220.52,20,3,1,13,14,33,29,11,false
11,2,1,2,16,55.35,0.34,2.92,18.98,161.44,0.02,8.97,6,0,3,5,6,9,7,3,true
50,7,3,4,174,913.14,0.04,27.93,32.7,25502.68,0.3,1416.82,39,0,9,17,21,105,69,13,true
47,2,1,1,138,757.88,0.07,14,54.13,10610.26,0.25,589.46,32,0,11,14,30,74,54,3,true
29,3,1,3,64,300.83,0.11,9.17,32.82,2757.59,0.1,153.2,24,0,1,11,15,39,25,5,false
22,2,1,2,114,575.06,0.06,15.43,37.27,8872.37,0.19,492.91,1,19,27,12,21,60,54,3,true
9,1,1,1,29,113.3,0.23,4.33,26.15,490.97,0.04,27.28,6,0,1,6,9,16,13,1,false
4,3,3,2,19,72.34,0.19,5.33,13.56,385.81,0.02,21.43,2,0,0,8,6,11,8,5,true
202,44,40,44,716,4624.95,0.02,41.37,111.79,191348.8,1.54,10630.49,172,7,21,21,67,452,264,87,true
16,2,1,2,29,113.3,0.15,6.86,16.52,776.91,0.04,43.16,10,0,2,8,7,17,12,3,true
12,1,1,1,31,114.71,0.1,9.6,11.95,1101.25,0.04,61.18,7,0,3,8,5,19,12,1,false
15,2,1,2,51,208.46,0.15,6.65,31.35,1386.26,0.07,77.01,13,0,0,7,10,32,19,3,false
51,7,1,4,150,792.81,0.04,26.27,30.18,20829.29,0.26,1157.18,46,0,3,17,22,82,68,13,false
9,1,1,1,16,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4,0,3,4,7,8,8,1,false
11,5,3,3,25,92.51,0.17,5.83,15.86,539.65,0.03,29.98,9,0,0,7,6,15,10,9,false
9,4,3,2,28,124.86,0.11,8.75,14.27,1092.56,0.04,60.7,7,0,0,14,8,18,10,7,false
36,7,3,6,75,360.55,0.07,13.43,26.84,4843.41,0.12,269.08,32,0,2,13,15,44,31,13,true
16,2,1,2,21,75.28,0.13,8,9.41,602.27,0.03,33.46,8,4,2,8,4,13,8,3,false
44,4,1,4,114,602.54,0.06,17.58,34.28,10589.57,0.2,588.31,23,3,16,19,20,77,37,7,true
169,31,18,25,877,5970.05,0.02,65.86,90.65,393196.14,1.99,21844.23,130,8,26,29,83,500,377,61,true
51,13,8,13,138,713.45,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,17,19,93,45,25,true
10,1,1,1,12,38.04,0.25,4,9.51,152.16,0.01,8.45,5,0,3,6,3,8,4,1,false
26,1,1,1,156,765.47,0.11,9,85.05,6889.27,0.26,382.74,20,0,3,6,24,84,72,1,true
5,1,1,1,10,30,0.5,2,15,60,0.01,3.33,3,0,0,4,4,6,4,1,true
11,1,1,1,38,171.9,0.23,4.27,40.29,733.42,0.06,40.75,7,0,2,8,15,22,16,1,false
13,3,3,1,44,179.85,0.06,16.5,10.9,2967.5,0.06,164.86,9,0,2,11,6,26,18,5,false
152,16,11,9,500,3370.73,0.04,26.92,125.22,90732.21,1.12,5040.68,115,0,35,22,85,292,208,31,true
14,2,1,1,27,102.8,0.15,6.67,15.42,685.32,0.03,38.07,9,0,3,8,6,17,10,3,false
107,1,1,1,465,2582.88,0.05,21.74,118.79,56161.17,0.86,3120.06,72,11,22,8,39,253,212,1,false
41,6,3,2,105,538.57,0.05,19.83,27.16,10681.73,0.18,593.43,30,2,4,17,18,63,42,11,false
32,3,1,2,59,283.63,0.09,11,25.78,3119.97,0.09,173.33,14,6,10,14,14,37,22,5,false
9,1,1,1,24,100.08,0.1,10.4,9.62,1040.81,0.03,57.82,6,0,1,13,5,16,8,1,false
70,4,4,3,252,1523.19,0.04,25.41,59.95,38699.58,0.51,2149.98,54,4,10,23,43,157,95,7,true
23,2,1,2,79,391.38,0.09,10.74,36.45,4202.2,0.13,233.46,18,0,3,12,19,45,34,3,true
8,1,1,1,15,38.77,0.25,4,9.69,155.1,0.01,8.62,5,0,0,4,2,11,4,1,false
24,1,1,1,52,235.23,0.2,5.03,46.75,1183.48,0.08,65.75,14,4,4,7,16,29,23,1,false
92,8,3,8,203,1121.28,0.07,15.35,73.03,17214.99,0.37,956.39,75,4,4,12,34,116,87,15,true
164,5,1,5,834,5427.5,0.03,37.4,145.12,202995.67,1.81,11277.54,145,1,16,15,76,455,379,9,true
54,7,1,7,162,770.29,0.04,27.2,28.32,20951.94,0.26,1164,48,0,4,12,15,94,68,13,true
19,2,1,2,62,312.75,0.11,9.41,33.23,2943.55,0.1,163.53,0,3,1,16,17,42,20,3,false
16,1,1,1,40,175.69,0.17,6,29.28,1054.16,0.06,58.56,9,1,2,9,12,24,16,1,false
9,1,1,1,13,41.21,0.2,5,8.24,206.05,0.01,11.45,5,0,2,6,3,8,5,1,false
63,12,1,8,160,920.78,0.05,19.73,46.68,18164.52,0.31,1009.14,50,5,5,21,33,98,62,19,true
7,2,1,2,16,55.35,0.15,6.67,8.3,369.01,0.02,20.5,5,0,0,8,3,11,5,3,false
17,2,1,2,25,92.51,0.16,6.4,14.45,592.07,0.03,32.89,12,0,3,8,5,17,8,3,false
18,2,1,2,45,197.65,0.12,8.25,23.96,1630.65,0.07,90.59,12,0,4,11,10,30,15,3,true
9,1,1,1,51,194.18,0.11,9,21.58,1747.58,0.06,97.09,6,0,1,7,7,33,18,1,false
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
28,1,1,1,85,404.17,0.11,9.28,43.55,3751.16,0.13,208.4,17,1,7,11,16,58,27,1,true
23,5,1,2,55,241.58,0.06,17.06,14.16,4121.92,0.08,229,17,0,4,13,8,34,21,9,false
22,5,1,4,66,285.25,0.08,12.27,23.24,3500.76,0.1,194.49,15,0,5,9,11,36,30,9,false
17,3,3,1,38,169.46,0.13,8,21.18,1355.67,0.06,75.31,14,0,3,11,11,22,16,5,false
8,5,3,1,27,116.69,0.13,7.5,15.56,875.19,0.04,48.62,5,0,1,12,8,17,10,9,false
10,1,1,1,18,68.53,0.29,3.5,19.58,239.86,0.02,13.33,5,1,2,7,7,11,7,1,false
19,1,1,1,80,339.83,0.1,9.82,34.61,3336.55,0.11,185.36,10,0,5,8,11,53,27,1,false
41,8,3,3,169,963.37,0.04,24.06,40.04,23181.19,0.32,1287.84,38,0,3,20,32,92,77,15,false
16,3,3,1,30,122.62,0.09,11,11.15,1348.86,0.04,74.94,11,0,2,11,6,18,12,5,true
20,3,1,1,36,147.15,0.07,14.67,10.03,2158.18,0.05,119.9,0,0,5,11,6,20,16,5,false
28,5,1,2,94,465.69,0.08,12.95,35.97,6029.52,0.16,334.97,20,1,5,12,19,53,41,9,false
17,3,1,3,34,153.8,0.12,8.18,18.8,1258.37,0.05,69.91,10,1,2,12,11,19,15,5,false
10,1,1,1,26,98.99,0.17,6,16.5,593.95,0.03,33,4,0,2,8,6,17,9,1,false
5,1,1,1,17,60.94,0.29,3.5,17.41,213.31,0.02,11.85,3,0,0,6,6,10,7,1,false
17,6,3,2,62,272.32,0.05,21.12,12.89,5752.84,0.09,319.6,13,0,1,13,8,36,26,11,false
20,2,1,2,59,292.3,0.14,7.26,40.24,2123,0.1,117.94,15,0,1,12,19,36,23,3,true
46,4,3,3,129,691.12,0.05,20.9,33.07,14441.62,0.23,802.31,35,1,4,17,24,70,59,7,false
2,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,0,0,0,4,1,4,1,1,false
39,3,3,2,70,350,0.12,8.11,43.11,2841.67,0.12,157.87,20,11,6,11,21,39,31,5,false
15,2,1,2,55,267.19,0.17,5.85,45.67,1563.06,0.09,86.84,14,0,1,9,20,29,26,3,false
45,8,3,4,80,428.6,0.08,12.13,35.33,5199.15,0.14,288.84,22,13,8,18,23,49,31,15,false
10,1,1,1,25,83.05,0.39,2.57,32.29,213.55,0.03,11.86,7,0,1,3,7,13,12,1,false
45,12,8,4,109,559.09,0.04,25.94,21.55,14503.5,0.19,805.75,35,2,6,18,17,60,49,23,true
11,1,1,1,38,155.32,0.13,7.88,19.72,1223.17,0.05,67.95,6,1,2,9,8,24,14,1,false
4,1,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,2,0,0,5,3,5,3,1,false
17,3,1,3,137,718.97,0.04,24.29,29.6,17460.6,0.24,970.03,4,3,9,17,21,77,60,5,false
26,3,1,3,68,333.67,0.11,9.33,35.75,3114.24,0.11,173.01,22,0,2,12,18,40,28,4,false
95,17,7,9,295,1808.14,0.02,42,43.05,75941.82,0.6,4218.99,81,0,12,30,40,183,112,33,false
7,1,1,1,15,51.89,0.5,2,25.95,103.78,0.02,5.77,4,0,1,4,7,8,7,1,false
16,1,1,1,43,175.76,0.16,6.27,28.02,1102.5,0.06,61.25,14,0,1,6,11,20,23,1,true
9,1,1,1,15,38.77,0.25,4,9.69,155.1,0.01,8.62,5,0,1,4,2,11,4,1,false
26,4,1,4,80,376.04,0.11,8.89,42.3,3342.53,0.13,185.7,19,0,5,8,18,40,40,7,false
19,4,3,2,55,264.4,0.09,11.54,22.92,3050.82,0.09,169.49,14,0,3,15,13,35,20,7,false
41,4,1,3,133,665,0.03,29.47,22.57,19595.33,0.22,1088.63,22,10,7,17,15,81,52,7,true
33,3,1,2,60,291.48,0.1,9.75,29.9,2841.92,0.1,157.88,17,5,8,13,16,36,24,5,false
44,1,1,1,129,676.98,0.12,8.4,80.59,5686.65,0.23,315.93,34,1,7,8,30,66,63,1,false
140,18,10,18,376,2304.61,0.04,27.6,83.5,63607.25,0.77,3533.74,124,8,6,20,50,238,138,35,true
13,3,3,2,38,178.62,0.11,9.33,19.14,1667.09,0.06,92.62,9,0,2,14,12,22,16,5,false
56,6,6,4,101,463.08,0.02,40.83,11.34,18909.15,0.15,1050.51,28,24,1,15,9,52,49,11,false
160,18,8,6,216,1149.54,0.02,51.33,22.39,59009.54,0.38,3278.31,64,18,73,22,18,132,84,35,true
23,8,7,8,60,302.66,0.11,8.75,34.59,2648.31,0.1,147.13,14,0,4,15,18,39,21,15,false
39,5,4,3,84,394.84,0.09,10.59,37.29,4180.63,0.13,232.26,24,7,5,9,17,44,40,9,true
18,2,1,1,29,118.54,0.15,6.75,17.56,800.12,0.04,44.45,10,0,4,9,8,17,12,3,false
27,8,4,6,93,484.48,0.07,13.74,35.27,6655.21,0.16,369.73,14,22,9,18,19,64,29,15,false
3,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,0,0,0,4,1,4,1,1,false
74,8,3,3,208,1148.9,0.02,47.45,24.21,54520.57,0.38,3028.92,49,19,4,24,22,121,87,15,true
6,1,1,1,28,116.76,0.31,3.25,35.93,379.46,0.04,21.08,4,0,0,6,12,15,13,1,false
12,2,1,1,30,125.1,0.15,6.5,19.25,813.14,0.04,45.17,8,0,2,9,9,17,13,3,false
87,13,7,3,182,993.62,0.02,42.71,23.26,42441.62,0.33,2357.87,52,25,8,23,21,104,78,25,false
20,2,1,2,57,261.33,0.12,8.46,30.89,2211.36,0.09,122.85,13,0,5,11,13,37,20,3,false
136,10,3,7,307,1813.42,0.03,34.5,52.56,62562.83,0.6,3475.71,77,27,25,20,40,169,138,19,true
27,2,1,2,105,534.18,0.09,11.73,45.55,6264.52,0.18,348.03,17,3,5,12,22,62,43,3,false
17,2,1,2,24,91.38,0.17,6,15.23,548.26,0.03,30.46,12,0,3,8,6,15,9,3,false
163,10,1,9,571,3697.64,0.02,41.47,89.16,153340.17,1.23,8518.9,116,19,24,23,66,333,238,19,false
134,15,8,14,303,1804.12,0.03,30.22,59.7,54519.67,0.6,3028.87,90,11,28,21,41,185,118,29,true
126,17,1,13,529,3499.18,0.02,50.74,68.97,177532,1.17,9862.89,118,0,6,30,68,299,230,28,false
92,8,1,7,176,1031,0.07,13.43,76.77,13846.63,0.34,769.26,62,13,15,15,43,99,77,15,true
13,4,3,3,41,185.47,0.11,8.73,21.25,1618.61,0.06,89.92,6,5,0,12,11,25,16,7,false
33,4,1,2,105,529.66,0.07,14.29,37.08,7566.59,0.18,420.37,28,0,5,12,21,55,50,7,false
37,4,3,3,107,553.18,0.1,9.62,57.53,5319.06,0.18,295.5,32,0,3,10,26,57,50,7,false
76,10,1,8,162,837.53,0.04,24.4,34.32,20435.68,0.28,1135.32,43,15,9,16,20,101,61,19,false
67,9,7,4,130,705.41,0.03,28.75,24.54,20280.66,0.24,1126.7,36,8,16,23,20,80,50,17,false
26,1,1,1,47,188,0.11,9.5,19.79,1786,0.06,99.22,9,9,6,8,8,28,19,1,false
31,8,1,5,72,353.3,0.08,13.13,26.92,4637.01,0.12,257.61,24,0,3,14,16,42,30,15,false
68,6,1,1,210,1230.18,0.06,17.71,69.45,21791.69,0.41,1210.65,42,10,12,16,42,117,93,11,false
54,6,1,6,119,653.53,0.05,18.81,34.74,12294.54,0.22,683.03,38,2,10,21,24,76,43,8,true
60,14,9,6,223,1271.2,0.03,39.43,32.24,50121.52,0.42,2784.53,47,3,8,24,28,131,92,27,false
47,7,1,2,191,1060.93,0.03,36.42,29.13,38635.41,0.35,2146.41,36,1,8,23,24,115,76,13,true
17,5,3,3,30,129.66,0.12,8.25,15.72,1069.68,0.04,59.43,10,0,1,12,8,19,11,9,false
7,2,1,2,15,53.77,0.2,5,10.75,268.87,0.02,14.94,5,0,0,8,4,10,5,3,false
37,5,1,1,143,721.35,0.05,18.57,38.84,13396.47,0.24,744.25,26,2,6,12,21,78,65,9,true
48,5,5,5,141,803.76,0.07,14.22,56.51,11431.28,0.27,635.07,34,1,11,16,36,77,64,9,true
34,4,1,4,74,373.29,0.09,10.68,34.94,3988.26,0.12,221.57,27,0,5,14,19,45,29,7,true
27,11,9,3,122,662,0.05,20.43,32.4,13523.8,0.22,751.32,22,0,3,22,21,83,39,21,false
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,3,1,3,1,1,true
43,12,6,5,70,346.79,0.07,14.57,23.8,5053.28,0.12,280.74,33,0,8,17,14,46,24,20,true
63,3,1,3,249,1390.66,0.04,23,60.46,31985.08,0.46,1776.95,51,2,8,16,32,157,92,5,false
32,6,1,6,82,402.37,0.07,15,26.82,6035.48,0.13,335.3,26,1,3,15,15,52,30,11,false
74,9,7,5,133,791.91,0.1,9.95,79.6,7878.68,0.26,437.7,46,0,5,13,49,58,75,17,false
146,1,1,1,535,3185.5,0.04,27.96,113.93,89066.44,1.06,4948.14,95,16,33,12,50,302,233,1,false
4,1,1,1,13,44.97,0.33,3,14.99,134.92,0.01,7.5,2,0,0,6,5,8,5,1,false
74,8,8,5,156,866.52,0.06,17.03,50.87,14758.72,0.29,819.93,48,14,9,16,31,90,66,15,false
82,14,4,12,243,1371.46,0.03,31.94,42.93,43810.43,0.46,2433.91,60,11,8,23,27,168,75,27,true
21,2,1,2,31,121.11,0.21,4.67,25.95,565.2,0.04,31.4,13,3,3,6,9,17,14,3,false
11,4,3,2,29,125.34,0.12,8.36,15,1047.45,0.04,58.19,9,0,0,13,7,20,9,7,false
77,37,1,36,436,2779.52,0.12,8.34,333.45,23168.74,0.93,1287.15,73,0,1,7,76,255,181,73,true
71,5,1,2,203,1189.17,0.03,30.89,38.5,36728.37,0.4,2040.46,46,13,12,23,35,109,94,9,true
657,104,46,86,1822,14201.43,0.01,133.52,106.36,1896161.7,4.73,105342.32,559,32,56,65,157,1177,645,175,true
122,6,5,5,353,2093.55,0.03,37.8,55.38,79136.2,0.7,4396.46,91,4,22,21,40,209,144,11,true
39,1,1,1,154,873.55,0.09,11.35,76.96,9916.01,0.29,550.89,25,1,10,14,37,94,60,1,false
25,4,1,3,97,480.56,0.04,22.46,21.39,10795.37,0.16,599.74,0,15,16,17,14,60,37,7,false
22,6,5,6,60,271.41,0.08,12,22.62,3256.96,0.09,180.94,18,0,2,12,11,38,22,11,false
23,2,1,2,50,222.97,0.08,12.6,17.7,2809.44,0.07,156.08,10,2,5,12,10,29,21,3,false
21,2,1,2,40,175.69,0.21,4.75,36.99,834.54,0.06,46.36,14,0,5,7,14,21,19,3,false
24,4,1,3,68,336.89,0.07,13.59,24.78,4579.54,0.11,254.42,17,0,4,15,16,39,29,7,false
9,4,1,3,18,66.61,0.21,4.67,14.27,310.84,0.02,17.27,6,1,0,7,6,10,8,7,false
26,4,1,4,74,366.61,0.08,13.33,27.5,4888.14,0.12,271.56,20,0,4,16,15,49,25,6,false
22,1,1,1,85,399.54,0.17,6,66.59,2397.22,0.13,133.18,16,0,4,6,20,45,40,1,false
27,5,5,1,58,265.93,0.05,19.17,13.87,5096.95,0.09,283.16,20,0,4,15,9,35,23,9,true
31,3,1,3,75,348.29,0.09,11,31.66,3831.18,0.12,212.84,23,1,4,11,14,47,28,5,false
44,5,1,5,143,750.45,0.07,15.34,48.92,11511.96,0.25,639.55,34,2,4,13,25,84,59,9,false
19,2,1,1,57,261.33,0.09,10.58,24.71,2764.2,0.09,153.57,0,0,3,11,13,32,25,3,false
36,6,4,5,119,649.67,0.05,21.25,30.57,13805.54,0.22,766.97,28,0,6,20,24,68,51,11,false
6,1,1,1,8,24,0.29,3.5,6.86,84,0.01,4.67,2,2,0,7,1,7,1,1,false
18,3,1,3,46,205.13,0.11,9,22.79,1846.2,0.07,102.57,15,0,1,11,11,28,18,5,true
41,5,3,2,172,927.48,0.05,21.38,43.39,19824.86,0.31,1101.38,32,1,6,18,24,115,57,9,true
14,2,1,1,25,97.67,0.09,11,8.88,1074.39,0.03,59.69,0,0,3,10,5,14,11,3,false
18,3,1,3,42,187.3,0.16,6.25,29.97,1170.6,0.06,65.03,15,0,1,10,12,27,15,5,false
12,1,1,1,42,164.09,0.19,5.33,30.77,875.14,0.05,48.62,8,0,0,6,9,26,16,1,false
22,3,1,1,64,285.4,0.06,18,15.86,5137.27,0.1,285.4,14,2,3,12,10,34,30,5,false
36,6,6,3,74,351.86,0.04,22.55,15.61,7932.88,0.12,440.72,27,0,2,16,11,43,31,11,true
32,4,4,3,97,519.67,0.08,12.4,41.9,6446.06,0.17,358.11,26,0,4,15,26,54,43,7,false
25,5,4,2,65,322.02,0.07,14.54,22.15,4681.72,0.11,260.1,18,1,4,18,13,44,21,9,true
24,4,3,3,99,499.4,0.06,17,29.38,8489.72,0.17,471.65,21,0,1,17,16,67,32,7,false
87,13,1,13,146,777,0.03,28.74,27.04,22328.57,0.26,1240.48,70,0,15,21,19,94,52,14,false
38,4,3,3,102,542.84,0.11,9.21,58.91,5001.85,0.18,277.88,27,2,5,12,28,59,43,7,false
12,1,1,1,26,108.42,0.1,10.4,10.42,1127.55,0.04,62.64,6,1,3,13,5,18,8,1,false
11,3,1,2,27,110.36,0.14,7.14,15.45,788.3,0.04,43.79,8,0,1,10,7,17,10,5,false
17,1,1,1,54,247.59,0.17,5.75,43.06,1423.63,0.08,79.09,11,1,3,8,16,31,23,1,false
35,7,4,1,86,463.74,0.06,17.73,26.16,8220.83,0.15,456.71,23,3,7,20,22,47,39,13,false
11,4,1,1,25,89.62,0.28,3.57,25.09,320.09,0.03,17.78,9,0,0,5,7,15,10,7,false
9,2,1,2,19,72.34,0.33,3,24.11,217.02,0.02,12.06,7,0,0,6,8,11,8,3,false
6,2,1,2,27,112.59,0.16,6.29,17.91,707.7,0.04,39.32,2,6,4,11,7,19,8,3,false
7,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,3,1,3,1,1,false
51,7,5,7,131,701.84,0.05,20.95,33.5,14705.2,0.23,816.96,43,0,6,20,21,87,44,13,true
32,8,1,8,84,423.73,0.07,13.75,30.82,5826.28,0.14,323.68,28,0,1,15,18,51,33,9,false
187,35,26,16,526,3296.33,0.02,42.56,77.45,140300.03,1.1,7794.45,164,1,16,21,56,299,227,69,true
17,3,1,2,53,232.79,0.06,15.44,15.08,3593.74,0.08,199.65,13,0,2,13,8,34,19,5,true
22,4,3,2,64,310.91,0.07,14.77,21.05,4591.91,0.1,255.11,0,0,5,16,13,40,24,7,false
4,1,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,2,0,0,5,3,5,3,1,true
77,1,1,1,365,2273.52,0.1,10.45,217.61,23753.18,0.76,1319.62,67,0,8,8,67,190,175,1,true
225,55,36,33,767,5269.57,0.02,54.38,96.91,286532.85,1.76,15918.49,180,0,5,29,88,437,330,109,true
82,13,9,4,301,1633.31,0.02,48.26,33.84,78824.75,0.54,4379.15,62,6,9,20,23,190,111,25,false
41,7,1,5,139,796.18,0.05,18.79,42.38,14958.55,0.27,831.03,33,2,4,20,33,77,62,13,true
21,1,1,1,40,172.88,0.32,3.17,54.59,547.44,0.06,30.41,11,1,7,5,15,21,19,1,true
66,7,3,2,124,641.07,0.04,26.5,24.19,16988.37,0.21,943.8,35,6,15,18,18,71,53,13,false
14,2,1,2,34,144.43,0.18,5.45,26.48,787.8,0.05,43.77,8,1,2,8,11,19,15,3,false
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
79,14,1,14,247,1547.9,0.03,30.64,50.52,47424.91,0.52,2634.72,59,3,8,30,47,151,96,18,true
11,1,1,1,18,57.06,0.27,3.75,15.22,213.97,0.02,11.89,6,3,0,5,4,12,6,1,false
77,3,1,2,151,834.06,0.05,20.89,39.92,17425.85,0.28,968.1,54,8,9,18,28,86,65,5,false
10,1,1,1,59,236,0.15,6.59,35.81,1555.45,0.08,86.41,10,0,0,5,11,30,29,1,false
24,6,1,3,107,519.79,0.06,17.47,29.76,9080.33,0.17,504.46,20,1,1,13,16,64,43,11,false
7,1,1,1,31,111.13,0.16,6.3,17.64,700.14,0.04,38.9,4,0,0,7,5,22,9,1,true
5,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,4,1,0,5,2,5,2,1,false
31,7,1,5,113,584.2,0.06,16.23,36,9480,0.19,526.67,20,1,5,14,22,62,51,13,true
7,1,1,1,13,41.21,0.29,3.5,11.77,144.23,0.01,8.01,3,0,1,7,2,11,2,1,false
226,29,1,20,1050,7134.14,0.01,102.24,69.78,729371.6,2.38,40520.64,213,2,9,35,76,606,444,47,false
